local_time	last_changed	flag	category	scope	sector	car_number	event_id	state	message
09-11 23:52:48	2026-09-11T15:52:48.133193+00:00		Other				2026-09-11T15:52:46|Other|CAR 23 (ALB) TIME 1:41.767 DELETED - TRACK LIMITS AT TURN 5 LAP 17 17:50:37	CAR 23 (ALB) TIME 1:41.767 DELETED - TRACK LIMITS AT TURN 5 LAP 17 17:50:37	CAR 23 (ALB) TIME 1:41.767 DELETED - TRACK LIMITS AT TURN 5 LAP 17 17:50:37
09-11 23:52:57	2026-09-11T15:52:57.254748+00:00		Other				2026-09-11T15:52:54|Other|CAR 18 (STR) TIME 1:44.758 DELETED - TRACK LIMITS AT TURN 6 LAP 17 17:50:46	CAR 18 (STR) TIME 1:44.758 DELETED - TRACK LIMITS AT TURN 6 LAP 17 17:50:46	CAR 18 (STR) TIME 1:44.758 DELETED - TRACK LIMITS AT TURN 6 LAP 17 17:50:46
09-11 23:53:20	2026-09-11T15:53:20.499256+00:00		Other				2026-09-11T15:53:18|Other|CAR 16 (LEC) TIME 1:42.973 DELETED - TRACK LIMITS AT TURN 6 LAP 19 17:51:39	CAR 16 (LEC) TIME 1:42.973 DELETED - TRACK LIMITS AT TURN 6 LAP 19 17:51:39	CAR 16 (LEC) TIME 1:42.973 DELETED - TRACK LIMITS AT TURN 6 LAP 19 17:51:39
09-11 23:54:27	2026-09-11T15:54:27.451153+00:00		Other				2026-09-11T15:54:25|Other|CAR 87 (BEA) TIME 1:40.839 DELETED - TRACK LIMITS AT TURN 17 LAP 20 17:53:42	CAR 87 (BEA) TIME 1:40.839 DELETED - TRACK LIMITS AT TURN 17 LAP 20 17:53:42	CAR 87 (BEA) TIME 1:40.839 DELETED - TRACK LIMITS AT TURN 17 LAP 20 17:53:42
09-11 23:55:21	2026-09-11T15:55:21.592496+00:00		Other				2026-09-11T15:55:19|Other|CAR 27 (HUL) LAP DELETED - TRACK LIMITS AT TURN 17 LAP 17 17:54:19 (PIT)	CAR 27 (HUL) LAP DELETED - TRACK LIMITS AT TURN 17 LAP 17 17:54:19 (PIT)	CAR 27 (HUL) LAP DELETED - TRACK LIMITS AT TURN 17 LAP 17 17:54:19 (PIT)
09-11 23:57:54	2026-09-11T15:57:54.593767+00:00		Other				2026-09-11T15:57:52|Other|CAR 81 (PIA) TIME 1:55.120 DELETED - TRACK LIMITS AT TURN 7 LAP 20 17:55:23	CAR 81 (PIA) TIME 1:55.120 DELETED - TRACK LIMITS AT TURN 7 LAP 20 17:55:23	CAR 81 (PIA) TIME 1:55.120 DELETED - TRACK LIMITS AT TURN 7 LAP 20 17:55:23
09-11 23:57:59	2026-09-11T15:57:59.899519+00:00		Other				2026-09-11T15:57:58|Other|CAR 22 (TSU) TIME 1:40.885 DELETED - TRACK LIMITS AT TURN 18 LAP 20 17:54:21	CAR 22 (TSU) TIME 1:40.885 DELETED - TRACK LIMITS AT TURN 18 LAP 20 17:54:21	CAR 22 (TSU) TIME 1:40.885 DELETED - TRACK LIMITS AT TURN 18 LAP 20 17:54:21
09-11 23:58:55	2026-09-11T15:58:55.514734+00:00		Other				2026-09-11T15:58:53|Other|CAR 22 (TSU) TIME 1:44.035 DELETED - TRACK LIMITS AT TURN 18 LAP 21 17:56:03	CAR 22 (TSU) TIME 1:44.035 DELETED - TRACK LIMITS AT TURN 18 LAP 21 17:56:03	CAR 22 (TSU) TIME 1:44.035 DELETED - TRACK LIMITS AT TURN 18 LAP 21 17:56:03
09-11 23:58:58	2026-09-11T15:58:58+00:00		Other				2026-09-11T15:58:53|Other|CAR 22 (TSU) TIME 1:44.035 DELETED - TRACK LIMITS AT TURN 18 LAP 21 17:56:03	CAR 22 (TSU) TIME 1:44.035 DELETED - TRACK LIMITS AT TURN 18 LAP 21 17:56:03	CAR 22 (TSU) TIME 1:44.035 DELETED - TRACK LIMITS AT TURN 18 LAP 21 17:56:03
09-11 23:59:31	2026-09-11T15:59:31.844283+00:00		Other				2026-09-11T15:59:30|Other|CAR 55 (SAI) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 22 17:56:47 (PIT)	CAR 55 (SAI) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 22 17:56:47 (PIT)	CAR 55 (SAI) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 22 17:56:47 (PIT)
09-11 23:59:48	2026-09-11T15:59:48.542684+00:00		Other				2026-09-11T15:59:46|Other|CAR 10 (GAS) TIME 1:42.569 DELETED - TRACK LIMITS AT TURN 6 LAP 18 17:57:45	CAR 10 (GAS) TIME 1:42.569 DELETED - TRACK LIMITS AT TURN 6 LAP 18 17:57:45	CAR 10 (GAS) TIME 1:42.569 DELETED - TRACK LIMITS AT TURN 6 LAP 18 17:57:45
09-12 00:00:02	2026-09-11T16:00:02.465542+00:00	CHEQUERED	Flag	Track			2026-09-11T16:00:00|Flag|CHEQUERED FLAG	CHEQUERED FLAG	CHEQUERED FLAG
09-12 00:00:24	2026-09-11T16:00:24.666148+00:00		Other				2026-09-11T16:00:22|Other|FIRST CAR TO TAKE THE FLAG - CAR 12 (ANT)	FIRST CAR TO TAKE THE FLAG - CAR 12 (ANT)	FIRST CAR TO TAKE THE FLAG - CAR 12 (ANT)
09-12 00:01:12	2026-09-11T16:01:12.004087+00:00		Other				2026-09-11T16:01:10|Other|CAR 81 (PIA) TIME 1:44.045 DELETED - TRACK LIMITS AT TURN 18 LAP 21 17:58:01	CAR 81 (PIA) TIME 1:44.045 DELETED - TRACK LIMITS AT TURN 18 LAP 21 17:58:01	CAR 81 (PIA) TIME 1:44.045 DELETED - TRACK LIMITS AT TURN 18 LAP 21 17:58:01
09-12 00:02:45	2026-09-11T16:02:45.192262+00:00		Other				2026-09-11T16:02:43|Other|CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 18 LAP 21 17:59:03 (PIT)	CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 18 LAP 21 17:59:03 (PIT)	CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 18 LAP 21 17:59:03 (PIT)
09-12 00:02:54	2026-09-11T16:02:54.084400+00:00		Other				2026-09-11T16:02:52|Other|CAR 16 (LEC) TIME 1:42.182 DELETED - TRACK LIMITS AT TURN 17 LAP 23 17:59:13	CAR 16 (LEC) TIME 1:42.182 DELETED - TRACK LIMITS AT TURN 17 LAP 23 17:59:13	CAR 16 (LEC) TIME 1:42.182 DELETED - TRACK LIMITS AT TURN 17 LAP 23 17:59:13
09-12 00:03:14	2026-09-11T16:03:14.797913+00:00		Other				2026-09-11T16:03:13|Other|CAR 81 (PIA) TIME 1:41.465 DELETED - TRACK LIMITS AT TURN 18 LAP 22 17:59:43	CAR 81 (PIA) TIME 1:41.465 DELETED - TRACK LIMITS AT TURN 18 LAP 22 17:59:43	CAR 81 (PIA) TIME 1:41.465 DELETED - TRACK LIMITS AT TURN 18 LAP 22 17:59:43
09-12 00:04:12	2026-09-11T16:04:12.708236+00:00		Other				2026-09-11T16:04:10|Other|CAR 22 (TSU) TIME 1:38.759 DELETED - TRACK LIMITS AT TURN 18 LAP 24 18:01:07	CAR 22 (TSU) TIME 1:38.759 DELETED - TRACK LIMITS AT TURN 18 LAP 24 18:01:07	CAR 22 (TSU) TIME 1:38.759 DELETED - TRACK LIMITS AT TURN 18 LAP 24 18:01:07
09-12 00:04:35	2026-09-11T16:04:35.884655+00:00		Other				2026-09-11T16:04:34|Other|CAR 14 (ALO) TIME 2:08.620 DELETED - TRACK LIMITS AT TURN 6 LAP 15 18:00:53	CAR 14 (ALO) TIME 2:08.620 DELETED - TRACK LIMITS AT TURN 6 LAP 15 18:00:53	CAR 14 (ALO) TIME 2:08.620 DELETED - TRACK LIMITS AT TURN 6 LAP 15 18:00:53
09-12 00:04:36	2026-09-11T16:04:36.540477+00:00		Other				2026-09-11T16:04:34|Other|CAR 14 (ALO) TIME 2:08.620 DELETED - TRACK LIMITS AT TURN 18 LAP 15 18:01:58	CAR 14 (ALO) TIME 2:08.620 DELETED - TRACK LIMITS AT TURN 18 LAP 15 18:01:58	CAR 14 (ALO) TIME 2:08.620 DELETED - TRACK LIMITS AT TURN 18 LAP 15 18:01:58
09-12 00:09:58	2026-09-11T16:09:58.162581+00:00	YELLOW	Flag	Sector	17		2026-09-11T16:09:56|Flag|YELLOW IN TRACK SECTOR 17	YELLOW IN TRACK SECTOR 17	YELLOW IN TRACK SECTOR 17
09-12 00:10:01	2026-09-11T16:10:01.406346+00:00	DOUBLE YELLOW	Flag	Sector	3		2026-09-11T16:09:59|Flag|DOUBLE YELLOW IN TRACK SECTOR 3	DOUBLE YELLOW IN TRACK SECTOR 3	DOUBLE YELLOW IN TRACK SECTOR 3
09-12 00:10:06	2026-09-11T16:10:06.175195+00:00		Other				2026-09-11T16:10:04|Other|RISK OF RAIN FOR F3 QUALIFYING IS 0%	RISK OF RAIN FOR F3 QUALIFYING IS 0%	RISK OF RAIN FOR F3 QUALIFYING IS 0%
09-12 00:10:09	2026-09-11T16:10:09.460022+00:00	YELLOW	Flag	Sector	25		2026-09-11T16:10:07|Flag|YELLOW IN TRACK SECTOR 25	YELLOW IN TRACK SECTOR 25	YELLOW IN TRACK SECTOR 25
09-12 00:10:16	2026-09-11T16:10:16.642924+00:00	DOUBLE YELLOW	Flag	Sector	10		2026-09-11T16:10:14|Flag|DOUBLE YELLOW IN TRACK SECTOR 10	DOUBLE YELLOW IN TRACK SECTOR 10	DOUBLE YELLOW IN TRACK SECTOR 10
09-12 00:10:36	2026-09-11T16:10:36.926540+00:00	DOUBLE YELLOW	Flag	Sector	23		2026-09-11T16:10:35|Flag|DOUBLE YELLOW IN TRACK SECTOR 23	DOUBLE YELLOW IN TRACK SECTOR 23	DOUBLE YELLOW IN TRACK SECTOR 23
09-12 00:10:46	2026-09-11T16:10:46.594969+00:00	DOUBLE YELLOW	Flag	Sector	24		2026-09-11T16:10:44|Flag|DOUBLE YELLOW IN TRACK SECTOR 24	DOUBLE YELLOW IN TRACK SECTOR 24	DOUBLE YELLOW IN TRACK SECTOR 24
09-12 00:10:58	2026-09-11T16:10:58.187082+00:00	YELLOW	Flag	Sector	26		2026-09-11T16:10:56|Flag|YELLOW IN TRACK SECTOR 26	YELLOW IN TRACK SECTOR 26	YELLOW IN TRACK SECTOR 26
09-12 00:11:06	2026-09-11T16:11:06.360568+00:00	DOUBLE YELLOW	Flag	Sector	11		2026-09-11T16:11:04|Flag|DOUBLE YELLOW IN TRACK SECTOR 11	DOUBLE YELLOW IN TRACK SECTOR 11	DOUBLE YELLOW IN TRACK SECTOR 11
09-12 00:11:07	2026-09-11T16:11:07.298458+00:00	DOUBLE YELLOW	Flag	Sector	21		2026-09-11T16:11:05|Flag|DOUBLE YELLOW IN TRACK SECTOR 21	DOUBLE YELLOW IN TRACK SECTOR 21	DOUBLE YELLOW IN TRACK SECTOR 21
09-12 00:11:14	2026-09-11T16:11:14.360959+00:00	DOUBLE YELLOW	Flag	Sector	18		2026-09-11T16:11:12|Flag|DOUBLE YELLOW IN TRACK SECTOR 18	DOUBLE YELLOW IN TRACK SECTOR 18	DOUBLE YELLOW IN TRACK SECTOR 18
09-12 00:11:16	2026-09-11T16:11:16.970289+00:00	DOUBLE YELLOW	Flag	Sector	6		2026-09-11T16:11:15|Flag|DOUBLE YELLOW IN TRACK SECTOR 6	DOUBLE YELLOW IN TRACK SECTOR 6	DOUBLE YELLOW IN TRACK SECTOR 6
09-12 00:11:33	2026-09-11T16:11:33.740522+00:00	DOUBLE YELLOW	Flag	Sector	15		2026-09-11T16:11:32|Flag|DOUBLE YELLOW IN TRACK SECTOR 15	DOUBLE YELLOW IN TRACK SECTOR 15	DOUBLE YELLOW IN TRACK SECTOR 15
09-12 00:11:34	2026-09-11T16:11:34.232902+00:00	CLEAR	Flag	Sector	17		2026-09-11T16:11:32|Flag|CLEAR IN TRACK SECTOR 17	CLEAR IN TRACK SECTOR 17	CLEAR IN TRACK SECTOR 17
09-12 00:11:34	2026-09-11T16:11:34.850862+00:00	DOUBLE YELLOW	Flag	Sector	17		2026-09-11T16:11:33|Flag|DOUBLE YELLOW IN TRACK SECTOR 17	DOUBLE YELLOW IN TRACK SECTOR 17	DOUBLE YELLOW IN TRACK SECTOR 17
09-12 00:11:39	2026-09-11T16:11:39.393667+00:00	DOUBLE YELLOW	Flag	Sector	9		2026-09-11T16:11:37|Flag|DOUBLE YELLOW IN TRACK SECTOR 9	DOUBLE YELLOW IN TRACK SECTOR 9	DOUBLE YELLOW IN TRACK SECTOR 9
09-12 00:11:54	2026-09-11T16:11:54.165666+00:00	DOUBLE YELLOW	Flag	Sector	8		2026-09-11T16:11:52|Flag|DOUBLE YELLOW IN TRACK SECTOR 8	DOUBLE YELLOW IN TRACK SECTOR 8	DOUBLE YELLOW IN TRACK SECTOR 8
09-12 00:12:00	2026-09-11T16:12:00.711126+00:00	DOUBLE YELLOW	Flag	Sector	4		2026-09-11T16:11:59|Flag|DOUBLE YELLOW IN TRACK SECTOR 4	DOUBLE YELLOW IN TRACK SECTOR 4	DOUBLE YELLOW IN TRACK SECTOR 4
09-12 00:12:06	2026-09-11T16:12:06.217742+00:00	CLEAR	Flag	Sector	11		2026-09-11T16:12:04|Flag|CLEAR IN TRACK SECTOR 11	CLEAR IN TRACK SECTOR 11	CLEAR IN TRACK SECTOR 11
09-12 00:12:36	2026-09-11T16:12:36.377952+00:00	CLEAR	Flag	Sector	10		2026-09-11T16:12:34|Flag|CLEAR IN TRACK SECTOR 10	CLEAR IN TRACK SECTOR 10	CLEAR IN TRACK SECTOR 10
09-12 00:13:15	2026-09-11T16:13:15.489811+00:00	DOUBLE YELLOW	Flag	Sector	1		2026-09-11T16:13:13|Flag|DOUBLE YELLOW IN TRACK SECTOR 1	DOUBLE YELLOW IN TRACK SECTOR 1	DOUBLE YELLOW IN TRACK SECTOR 1
09-12 00:13:40	2026-09-11T16:13:40.173790+00:00	DOUBLE YELLOW	Flag	Sector	2		2026-09-11T16:13:38|Flag|DOUBLE YELLOW IN TRACK SECTOR 2	DOUBLE YELLOW IN TRACK SECTOR 2	DOUBLE YELLOW IN TRACK SECTOR 2
09-12 00:13:43	2026-09-11T16:13:43.224806+00:00	DOUBLE YELLOW	Flag	Sector	22		2026-09-11T16:13:41|Flag|DOUBLE YELLOW IN TRACK SECTOR 22	DOUBLE YELLOW IN TRACK SECTOR 22	DOUBLE YELLOW IN TRACK SECTOR 22
09-12 00:14:01	2026-09-11T16:14:01.786574+00:00	DOUBLE YELLOW	Flag	Sector	5		2026-09-11T16:13:59|Flag|DOUBLE YELLOW IN TRACK SECTOR 5	DOUBLE YELLOW IN TRACK SECTOR 5	DOUBLE YELLOW IN TRACK SECTOR 5
09-12 00:14:08	2026-09-11T16:14:08.883830+00:00	DOUBLE YELLOW	Flag	Sector	25		2026-09-11T16:14:07|Flag|DOUBLE YELLOW IN TRACK SECTOR 25	DOUBLE YELLOW IN TRACK SECTOR 25	DOUBLE YELLOW IN TRACK SECTOR 25
09-12 18:26:15	2026-09-12T10:26:15.952776+00:00	CLEAR	Flag	Sector	16		2026-09-12T10:26:14|Flag|CLEAR IN TRACK SECTOR 16	CLEAR IN TRACK SECTOR 16	CLEAR IN TRACK SECTOR 16
09-12 18:30:02	2026-09-12T10:30:02.384080+00:00	GREEN	Flag	Track			2026-09-12T10:30:00|Flag|GREEN LIGHT - PIT EXIT OPEN	GREEN LIGHT - PIT EXIT OPEN	GREEN LIGHT - PIT EXIT OPEN
09-12 18:40:42	2026-09-12T10:40:42.979608+00:00		Other				2026-09-12T10:40:41|Other|CAR 55 (SAI) LAP DELETED - TRACK LIMITS AT TURN 17 LAP 2 12:39:02	CAR 55 (SAI) LAP DELETED - TRACK LIMITS AT TURN 17 LAP 2 12:39:02	CAR 55 (SAI) LAP DELETED - TRACK LIMITS AT TURN 17 LAP 2 12:39:02
09-12 18:43:26	2026-09-12T10:43:26.852524+00:00		Other				2026-09-12T10:43:25|Other|TURN 1 INCIDENT INVOLVING CAR 5 (BOR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:41:13)	TURN 1 INCIDENT INVOLVING CAR 5 (BOR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:41:13)	TURN 1 INCIDENT INVOLVING CAR 5 (BOR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:41:13)
09-12 18:43:34	2026-09-12T10:43:34.806487+00:00		Other				2026-09-12T10:43:33|Other|CAR 5 (BOR) TIME 1:53.561 DELETED - TRACK LIMITS AT TURN 1 LAP 5 12:41:13	CAR 5 (BOR) TIME 1:53.561 DELETED - TRACK LIMITS AT TURN 1 LAP 5 12:41:13	CAR 5 (BOR) TIME 1:53.561 DELETED - TRACK LIMITS AT TURN 1 LAP 5 12:41:13
09-12 18:45:11	2026-09-12T10:45:11.104803+00:00		Other				2026-09-12T10:45:09|Other|FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 5 (BOR) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:41:13)	FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 5 (BOR) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:41:13)	FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 5 (BOR) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:41:13)
09-12 18:45:56	2026-09-12T10:45:56.938799+00:00		Other				2026-09-12T10:45:53|Other|TURN 1 INCIDENT INVOLVING CAR 10 (GAS) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:03)	TURN 1 INCIDENT INVOLVING CAR 10 (GAS) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:03)	TURN 1 INCIDENT INVOLVING CAR 10 (GAS) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:03)
09-12 18:46:20	2026-09-12T10:46:20.180292+00:00		Other				2026-09-12T10:46:18|Other|CAR 1 (NOR) TIME 1:57.686 DELETED - TRACK LIMITS AT TURN 5 LAP 3 12:44:16	CAR 1 (NOR) TIME 1:57.686 DELETED - TRACK LIMITS AT TURN 5 LAP 3 12:44:16	CAR 1 (NOR) TIME 1:57.686 DELETED - TRACK LIMITS AT TURN 5 LAP 3 12:44:16
09-12 18:46:23	2026-09-12T10:46:23.194297+00:00	DOUBLE YELLOW	Flag	Sector	8		2026-09-12T10:46:21|Flag|DOUBLE YELLOW IN TRACK SECTOR 8	DOUBLE YELLOW IN TRACK SECTOR 8	DOUBLE YELLOW IN TRACK SECTOR 8
09-12 18:46:23	2026-09-12T10:46:23.721925+00:00	YELLOW	Flag	Sector	7		2026-09-12T10:46:21|Flag|YELLOW IN TRACK SECTOR 7	YELLOW IN TRACK SECTOR 7	YELLOW IN TRACK SECTOR 7
09-12 18:46:31	2026-09-12T10:46:31.486521+00:00	CLEAR	Flag	Sector	7		2026-09-12T10:46:29|Flag|CLEAR IN TRACK SECTOR 7	CLEAR IN TRACK SECTOR 7	CLEAR IN TRACK SECTOR 7
09-12 18:46:32	2026-09-12T10:46:32.428434+00:00	CLEAR	Flag	Sector	8		2026-09-12T10:46:30|Flag|CLEAR IN TRACK SECTOR 8	CLEAR IN TRACK SECTOR 8	CLEAR IN TRACK SECTOR 8
09-12 18:47:13	2026-09-12T10:47:13.576909+00:00		Other				2026-09-12T10:47:11|Other|FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 10 (GAS) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:03)	FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 10 (GAS) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:03)	FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 10 (GAS) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:03)
09-12 18:47:45	2026-09-12T10:47:45.459172+00:00		Other				2026-09-12T10:47:43|Other|CAR 10 (GAS) TIME 2:08.897 DELETED - TRACK LIMITS AT TURN 1 LAP 3 12:45:03	CAR 10 (GAS) TIME 2:08.897 DELETED - TRACK LIMITS AT TURN 1 LAP 3 12:45:03	CAR 10 (GAS) TIME 2:08.897 DELETED - TRACK LIMITS AT TURN 1 LAP 3 12:45:03
09-12 18:49:12	2026-09-12T10:49:12.360248+00:00		Other				2026-09-12T10:49:10|Other|TURN 1 INCIDENT INVOLVING CAR 12 (ANT) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:15)	TURN 1 INCIDENT INVOLVING CAR 12 (ANT) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:15)	TURN 1 INCIDENT INVOLVING CAR 12 (ANT) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:15)
09-12 18:49:28	2026-09-12T10:49:28.877346+00:00		Other				2026-09-12T10:49:27|Other|CAR 12 (ANT) TIME 2:02.630 DELETED - TRACK LIMITS AT TURN 1 LAP 3 12:45:15	CAR 12 (ANT) TIME 2:02.630 DELETED - TRACK LIMITS AT TURN 1 LAP 3 12:45:15	CAR 12 (ANT) TIME 2:02.630 DELETED - TRACK LIMITS AT TURN 1 LAP 3 12:45:15
09-12 18:49:29	2026-09-12T10:49:29.853876+00:00	YELLOW	Flag	Sector	23		2026-09-12T10:49:28|Flag|YELLOW IN TRACK SECTOR 23	YELLOW IN TRACK SECTOR 23	YELLOW IN TRACK SECTOR 23
09-12 18:49:30	2026-09-12T10:49:30.381223+00:00	YELLOW	Flag	Sector	22		2026-09-12T10:49:28|Flag|YELLOW IN TRACK SECTOR 22	YELLOW IN TRACK SECTOR 22	YELLOW IN TRACK SECTOR 22
09-12 18:49:36	2026-09-12T10:49:36.720905+00:00	CLEAR	Flag	Sector	22		2026-09-12T10:49:34|Flag|CLEAR IN TRACK SECTOR 22	CLEAR IN TRACK SECTOR 22	CLEAR IN TRACK SECTOR 22
09-12 18:49:38	2026-09-12T10:49:38.103925+00:00	CLEAR	Flag	Sector	23		2026-09-12T10:49:36|Flag|CLEAR IN TRACK SECTOR 23	CLEAR IN TRACK SECTOR 23	CLEAR IN TRACK SECTOR 23
09-12 18:50:13	2026-09-12T10:50:13.004771+00:00		Other				2026-09-12T10:50:11|Other|CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 20 LAP 7 12:49:27 (PIT)	CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 20 LAP 7 12:49:27 (PIT)	CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 20 LAP 7 12:49:27 (PIT)
09-12 18:51:23	2026-09-12T10:51:23.890196+00:00		Other				2026-09-12T10:51:22|Other|TURN 1 INCIDENT INVOLVING CAR 43 (COL) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:34)	TURN 1 INCIDENT INVOLVING CAR 43 (COL) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:34)	TURN 1 INCIDENT INVOLVING CAR 43 (COL) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:34)
09-12 18:51:28	2026-09-12T10:51:28.874581+00:00		Other				2026-09-12T10:51:27|Other|FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 12 (ANT) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:15)	FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 12 (ANT) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:15)	FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 12 (ANT) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:15)
09-12 18:51:31	2026-09-12T10:51:31.653000+00:00		Other				2026-09-12T10:51:29|Other|CAR 43 (COL) TIME 2:02.457 DELETED - TRACK LIMITS AT TURN 1 LAP 6 12:45:34	CAR 43 (COL) TIME 2:02.457 DELETED - TRACK LIMITS AT TURN 1 LAP 6 12:45:34	CAR 43 (COL) TIME 2:02.457 DELETED - TRACK LIMITS AT TURN 1 LAP 6 12:45:34
09-12 18:52:27	2026-09-12T10:52:27.786736+00:00		Other				2026-09-12T10:52:26|Other|FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 43 (COL) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:34)	FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 43 (COL) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:34)	FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 43 (COL) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:34)
09-12 18:52:41	2026-09-12T10:52:41.057556+00:00		Other				2026-09-12T10:52:39|Other|CAR 27 (HUL) TIME 1:59.529 DELETED - TRACK LIMITS AT TURN 1 LAP 7 12:45:51	CAR 27 (HUL) TIME 1:59.529 DELETED - TRACK LIMITS AT TURN 1 LAP 7 12:45:51	CAR 27 (HUL) TIME 1:59.529 DELETED - TRACK LIMITS AT TURN 1 LAP 7 12:45:51
09-12 18:52:58	2026-09-12T10:52:58.546183+00:00		Other				2026-09-12T10:52:56|Other|TURN 1 INCIDENT INVOLVING CAR 27 (HUL) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:51)	TURN 1 INCIDENT INVOLVING CAR 27 (HUL) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:51)	TURN 1 INCIDENT INVOLVING CAR 27 (HUL) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:51)
09-12 18:53:02	2026-09-12T10:53:02.592404+00:00	DOUBLE YELLOW	Flag	Sector	25		2026-09-12T10:53:00|Flag|DOUBLE YELLOW IN TRACK SECTOR 25	DOUBLE YELLOW IN TRACK SECTOR 25	DOUBLE YELLOW IN TRACK SECTOR 25
